event_id,customer_id,event_type,product,color,price,event_timestamp
620963,203,add_to_cart,socks,green,30.54,2025-12-30 08:02:56.188004
792726,238,view,socks,blue,86.76,2025-12-23 08:02:56.188007
789230,155,purchase,socks,green,88.67,2026-02-12 08:02:56.188010
119296,22,view,shoes,blue,100.79,2026-01-31 08:02:56.188013
423338,115,view,tshirt,red,110.13,2025-12-29 08:02:56.188016
692858,345,add_to_cart,tshirt,blue,68.3,2026-01-14 08:02:56.188018
269834,108,view,shoes,green,40.39,2025-12-23 08:02:56.188021
320344,279,add_to_cart,tshirt,black,60.7,2025-12-28 08:02:56.188023
254250,486,view,socks,red,104.72,2026-01-02 08:02:56.188026
133418,63,view,tshirt,white,71.47,2026-02-01 08:02:56.188029
771905,153,add_to_cart,socks,black,24.03,2026-02-11 08:02:56.188032
283356,137,add_to_cart,jacket,white,26.13,2026-02-18 08:02:56.188034
316636,106,view,tshirt,blue,26.92,2026-01-14 08:02:56.188037
159858,481,view,tshirt,blue,39.79,2025-12-30 08:02:56.188042
179146,189,add_to_cart,jacket,red,53.42,2026-01-31 08:02:56.188045
720154,49,purchase,tshirt,green,39.61,2026-02-13 08:02:56.188047
310051,153,purchase,tshirt,black,72.2,2026-01-30 08:02:56.188050
304382,261,view,jacket,white,53.61,2025-12-22 08:02:56.188052
396904,368,add_to_cart,socks,blue,106.42,2026-01-05 08:02:56.188055
133448,222,add_to_cart,shoes,green,77.63,2026-01-13 08:02:56.188058
386449,449,purchase,jacket,red,107.53,2026-01-31 08:02:56.188065
443884,125,view,socks,green,89.5,2026-02-15 08:02:56.188070
121660,99,purchase,tshirt,red,112.89,2026-01-23 08:02:56.188074
361854,122,add_to_cart,socks,white,48.51,2026-02-09 08:02:56.188084
141198,196,add_to_cart,shoes,red,37.59,2026-02-16 08:02:56.188087
621054,44,purchase,tshirt,white,34.87,2026-02-06 08:02:56.188089
148343,465,view,socks,red,77.33,2026-01-19 08:02:56.188092
552230,451,view,tshirt,red,60.0,2026-01-21 08:02:56.188094
178483,275,purchase,shoes,white,44.14,2026-01-10 08:02:56.188097
548350,362,add_to_cart,jacket,white,64.64,2026-01-13 08:02:56.188099
410684,211,view,socks,white,8.65,2025-12-24 08:02:56.188102
901872,262,purchase,tshirt,black,38.72,2026-02-19 08:02:56.188107
169175,269,purchase,shoes,white,73.97,2026-01-01 08:02:56.188109
607518,500,add_to_cart,jacket,black,74.65,2026-01-10 08:02:56.188113
758495,399,add_to_cart,socks,blue,85.11,2026-02-02 08:02:56.188116
830453,163,view,shoes,white,6.15,2026-02-12 08:02:56.188119
433056,40,view,jacket,green,99.55,2026-02-14 08:02:56.188122
378775,189,add_to_cart,tshirt,white,52.9,2026-02-13 08:02:56.188124
598249,188,add_to_cart,tshirt,black,41.29,2026-01-01 08:02:56.188127
150786,157,view,shoes,blue,88.84,2026-01-25 08:02:56.188130
633277,466,view,shoes,blue,57.54,2026-02-05 08:02:56.188133
794270,294,add_to_cart,tshirt,red,31.72,2026-01-26 08:02:56.188136
151379,395,add_to_cart,jacket,blue,60.35,2026-02-15 08:02:56.188138
146920,84,purchase,socks,white,7.94,2026-02-04 08:02:56.188144
222424,363,purchase,shoes,black,95.19,2026-01-21 08:02:56.188148
908111,133,view,socks,blue,24.04,2025-12-28 08:02:56.188151
440335,97,view,socks,blue,82.49,2026-01-01 08:02:56.188154
485418,199,add_to_cart,socks,red,97.24,2026-01-02 08:02:56.188157
450076,337,add_to_cart,shoes,green,45.24,2026-02-02 08:02:56.188159
876547,173,add_to_cart,tshirt,black,103.43,2025-12-23 08:02:56.188162
788039,323,view,jacket,green,68.84,2026-01-10 08:02:56.188166
226390,228,purchase,shoes,green,111.2,2026-02-14 08:02:56.188169
839011,363,purchase,jacket,green,30.19,2026-01-07 08:02:56.188172
281725,313,purchase,tshirt,white,44.65,2025-12-23 08:02:56.188174
766177,77,purchase,tshirt,green,87.56,2026-01-01 08:02:56.188177
951223,80,view,shoes,blue,25.31,2026-02-19 08:02:56.188180
585775,318,add_to_cart,jacket,red,74.12,2026-01-30 08:02:56.188183
980024,415,view,shoes,black,34.04,2026-01-10 08:02:56.188185
762935,42,purchase,shoes,green,115.18,2026-01-21 08:02:56.188188
940925,55,view,socks,black,5.7,2026-02-06 08:02:56.188190
214008,294,purchase,tshirt,white,63.99,2026-02-12 08:02:56.188193
653796,487,view,shoes,blue,23.31,2026-02-11 08:02:56.188196
132001,486,view,jacket,red,19.65,2026-01-06 08:02:56.188198
452652,69,add_to_cart,shoes,black,13.6,2026-01-22 08:02:56.188203
941895,334,purchase,shoes,green,6.29,2026-02-11 08:02:56.188206
479818,28,purchase,jacket,white,74.56,2025-12-31 08:02:56.188209
693437,319,purchase,socks,blue,18.62,2026-01-27 08:02:56.188212
551573,333,add_to_cart,shoes,green,89.68,2025-12-30 08:02:56.188215
575047,79,purchase,shoes,green,38.23,2026-01-26 08:02:56.188219
513130,399,view,tshirt,green,77.35,2026-01-10 08:02:56.188222
973352,176,purchase,shoes,red,85.3,2026-02-10 08:02:56.188225
754362,121,add_to_cart,jacket,red,78.14,2026-01-27 08:02:56.188228
733985,473,add_to_cart,shoes,white,95.69,2026-01-10 08:02:56.188231
174026,1,add_to_cart,socks,blue,31.2,2026-01-10 08:02:56.188233
508526,444,purchase,jacket,green,39.75,2026-02-19 08:02:56.188237
424006,426,purchase,socks,blue,88.58,2026-01-16 08:02:56.188240
928676,425,view,tshirt,green,58.98,2026-02-04 08:02:56.188243
883687,202,purchase,socks,black,23.21,2026-01-12 08:02:56.188250
513984,21,add_to_cart,shoes,blue,87.66,2026-01-19 08:02:56.188255
882918,109,purchase,shoes,red,12.39,2026-02-19 08:02:56.188260
959631,79,view,shoes,blue,24.25,2026-02-19 08:02:56.188264
768966,437,add_to_cart,shoes,white,85.68,2025-12-26 08:02:56.188273
977724,41,add_to_cart,jacket,white,45.21,2026-02-12 08:02:56.188275
703729,5,purchase,jacket,blue,43.5,2026-01-17 08:02:56.188278
829239,480,add_to_cart,tshirt,green,25.06,2026-01-19 08:02:56.188283
699656,244,purchase,socks,green,119.0,2026-02-14 08:02:56.188286
323671,41,view,socks,red,70.51,2026-01-25 08:02:56.188290
961822,276,purchase,tshirt,white,80.47,2026-02-12 08:02:56.188293
223607,72,view,jacket,black,74.31,2026-02-06 08:02:56.188295
965473,140,view,tshirt,red,73.07,2026-01-10 08:02:56.188298
868059,367,view,tshirt,blue,12.22,2026-01-16 08:02:56.188301
291762,33,purchase,shoes,black,119.47,2026-01-12 08:02:56.188305
556717,344,view,jacket,blue,16.99,2025-12-24 08:02:56.188307
847321,104,view,shoes,green,114.47,2026-02-15 08:02:56.188310
945076,384,purchase,shoes,red,86.52,2026-02-12 08:02:56.188313
763438,145,purchase,socks,red,113.24,2025-12-22 08:02:56.188315
950708,398,view,tshirt,blue,108.34,2026-01-05 08:02:56.188318
665707,352,purchase,jacket,red,110.13,2026-02-03 08:02:56.188321
513364,103,view,socks,green,29.14,2026-01-17 08:02:56.188324
801613,108,view,tshirt,green,56.99,2025-12-29 08:02:56.188326
231464,392,purchase,tshirt,black,112.04,2026-01-10 08:02:56.188329
428500,152,purchase,shoes,black,21.93,2026-02-16 08:02:56.188331
227022,108,purchase,jacket,red,116.75,2026-01-10 08:02:56.188334
635721,250,purchase,jacket,green,9.57,2025-12-24 08:02:56.188336
463764,234,purchase,shoes,black,23.51,2025-12-25 08:02:56.188341
431071,242,add_to_cart,tshirt,blue,65.69,2026-01-03 08:02:56.188344
951334,142,purchase,socks,green,52.71,2026-02-16 08:02:56.188346
407050,258,purchase,tshirt,blue,5.1,2026-01-09 08:02:56.188351
329708,39,add_to_cart,jacket,red,107.99,2026-01-16 08:02:56.188353
528615,378,add_to_cart,tshirt,green,114.71,2026-02-18 08:02:56.188356
158535,352,purchase,socks,black,94.65,2025-12-24 08:02:56.188359
367568,454,view,shoes,red,11.72,2026-01-29 08:02:56.188362
522467,393,purchase,shoes,black,37.79,2025-12-28 08:02:56.188364
179534,242,view,jacket,blue,72.72,2026-01-10 08:02:56.188367
515051,212,purchase,socks,white,62.17,2025-12-21 08:02:56.188369
867988,477,purchase,jacket,white,55.54,2026-01-11 08:02:56.188372
415782,469,view,tshirt,red,12.62,2026-01-11 08:02:56.188375
855343,285,purchase,tshirt,red,10.41,2026-01-18 08:02:56.188378
133157,193,purchase,shoes,red,33.53,2025-12-23 08:02:56.188380
328891,381,add_to_cart,jacket,red,109.08,2026-01-24 08:02:56.188383
144141,209,view,jacket,blue,53.43,2026-01-12 08:02:56.188385
930982,205,view,socks,white,80.16,2026-01-09 08:02:56.188388
628438,246,add_to_cart,jacket,white,19.58,2026-02-19 08:02:56.188391
699327,162,view,shoes,black,117.85,2026-01-30 08:02:56.188396
197485,234,add_to_cart,jacket,red,114.17,2026-02-04 08:02:56.188398
548914,163,purchase,jacket,black,117.03,2026-01-25 08:02:56.188401
214155,374,view,jacket,green,66.35,2026-01-22 08:02:56.188404
757801,499,add_to_cart,tshirt,blue,101.15,2026-01-06 08:02:56.188407
892197,497,purchase,socks,blue,73.41,2025-12-21 08:02:56.188410
251579,220,purchase,socks,blue,35.64,2026-02-03 08:02:56.188413
457084,160,view,tshirt,green,116.98,2026-01-25 08:02:56.188415
520884,214,add_to_cart,tshirt,blue,94.04,2026-01-07 08:02:56.188418
241049,216,add_to_cart,shoes,white,27.82,2025-12-31 08:02:56.188420
228748,161,purchase,jacket,red,44.45,2026-01-11 08:02:56.188423
285664,411,purchase,tshirt,blue,103.93,2026-01-27 08:02:56.188425
725790,368,purchase,jacket,blue,80.26,2026-01-13 08:02:56.188428
414286,156,view,shoes,white,94.69,2026-01-07 08:02:56.188430
664406,366,purchase,jacket,blue,56.53,2026-01-02 08:02:56.188435
929780,473,view,socks,black,13.18,2026-02-11 08:02:56.188438
680159,404,view,socks,red,76.71,2026-01-23 08:02:56.188441
140294,297,add_to_cart,socks,black,86.19,2026-01-17 08:02:56.188444
762231,217,add_to_cart,shoes,green,56.26,2025-12-31 08:02:56.188448
425506,90,add_to_cart,shoes,red,32.48,2026-01-11 08:02:56.188451
722963,49,add_to_cart,jacket,white,68.45,2026-02-03 08:02:56.188454
819433,79,add_to_cart,socks,white,118.47,2026-01-24 08:02:56.188457
385462,190,purchase,shoes,green,45.54,2026-01-29 08:02:56.188460
127742,221,view,tshirt,black,87.94,2026-02-05 08:02:56.188462
621110,9,view,jacket,green,100.74,2026-01-13 08:02:56.188465
668584,339,add_to_cart,shoes,white,60.32,2026-02-05 08:02:56.188468
999619,274,view,socks,white,109.24,2026-02-11 08:02:56.188473
817637,434,purchase,tshirt,red,101.1,2026-01-01 08:02:56.188476
791962,49,view,shoes,black,13.15,2026-01-19 08:02:56.188478
447026,375,view,socks,green,75.29,2026-01-31 08:02:56.188481
160270,395,purchase,shoes,red,18.95,2026-01-27 08:02:56.188484
377004,375,purchase,tshirt,blue,5.03,2026-02-13 08:02:56.188486
488015,279,purchase,tshirt,black,34.46,2026-02-07 08:02:56.188489
436167,352,purchase,jacket,white,69.02,2026-01-24 08:02:56.188492
863658,228,add_to_cart,jacket,green,9.12,2026-01-01 08:02:56.188495
578600,500,purchase,jacket,black,21.99,2025-12-28 08:02:56.188498
594291,293,view,shoes,green,85.57,2026-02-09 08:02:56.188503
146792,123,add_to_cart,tshirt,blue,93.93,2026-01-14 08:02:56.188505
776538,270,view,socks,blue,75.19,2025-12-28 08:02:56.188508
813411,58,purchase,jacket,black,67.04,2026-01-13 08:02:56.188511
341682,84,view,jacket,white,89.32,2025-12-31 08:02:56.188513
985034,377,view,socks,blue,10.24,2026-02-17 08:02:56.188516
936978,367,add_to_cart,socks,blue,34.63,2026-01-15 08:02:56.188519
383077,338,add_to_cart,shoes,white,58.45,2026-01-07 08:02:56.188521
954920,92,purchase,tshirt,white,113.0,2026-01-17 08:02:56.188524
870971,373,purchase,shoes,red,116.88,2026-01-30 08:02:56.188526
635117,442,add_to_cart,jacket,black,49.67,2026-01-11 08:02:56.188529
718977,247,add_to_cart,socks,green,36.13,2026-02-11 08:02:56.188531
685034,373,add_to_cart,socks,black,13.93,2026-02-07 08:02:56.188536
338646,153,purchase,shoes,black,118.17,2026-02-10 08:02:56.188539
926102,238,purchase,socks,black,32.85,2026-01-15 08:02:56.188542
550490,373,view,socks,blue,42.64,2026-02-11 08:02:56.188544
542949,319,view,socks,black,69.29,2026-02-14 08:02:56.188547
678260,247,view,shoes,blue,87.14,2026-01-29 08:02:56.188550
839055,31,view,shoes,green,97.53,2026-02-08 08:02:56.188553
290105,128,purchase,jacket,blue,7.78,2026-02-16 08:02:56.188558
211952,218,add_to_cart,socks,black,118.75,2025-12-28 08:02:56.188561
482327,328,view,socks,green,10.84,2026-01-27 08:02:56.188564
970721,291,view,shoes,black,47.46,2026-01-28 08:02:56.188566
799691,155,add_to_cart,jacket,white,110.29,2026-01-22 08:02:56.188569
879205,125,view,tshirt,black,103.58,2026-02-14 08:02:56.188572
272351,444,add_to_cart,tshirt,black,24.16,2025-12-26 08:02:56.188575
881832,318,purchase,tshirt,blue,51.6,2025-12-22 08:02:56.188578
354398,398,add_to_cart,shoes,red,9.4,2026-02-03 08:02:56.188581
252889,346,purchase,tshirt,red,14.98,2026-01-12 08:02:56.188586
246634,226,purchase,shoes,green,76.62,2026-01-24 08:02:56.188589
277332,59,add_to_cart,shoes,red,5.14,2026-02-13 08:02:56.188592
832548,372,view,socks,red,109.03,2026-02-16 08:02:56.188594
756300,169,view,tshirt,white,56.01,2026-01-07 08:02:56.188597
234985,485,add_to_cart,socks,red,88.57,2026-01-13 08:02:56.188600
309014,490,view,tshirt,green,42.42,2026-02-08 08:02:56.188603
944883,198,add_to_cart,jacket,black,29.0,2026-02-06 08:02:56.188606
307588,161,view,tshirt,green,70.93,2026-01-03 08:02:56.188608
133811,60,add_to_cart,tshirt,white,89.22,2026-02-13 08:02:56.188613
463342,489,view,shoes,black,48.39,2026-02-14 08:02:56.188616
294758,190,view,socks,green,108.19,2025-12-29 08:02:56.188619
501901,147,purchase,jacket,white,40.62,2026-01-04 08:02:56.188622
334436,2,add_to_cart,jacket,black,52.84,2025-12-30 08:02:56.188625
294697,486,view,socks,white,28.46,2026-02-15 08:02:56.188627
381819,327,view,tshirt,white,42.9,2026-02-12 08:02:56.188631
166322,32,view,shoes,blue,55.27,2025-12-25 08:02:56.188633
791571,121,purchase,shoes,black,78.64,2025-12-28 08:02:56.188636
724830,201,add_to_cart,tshirt,green,40.2,2026-01-31 08:02:56.188639
393311,158,purchase,tshirt,blue,95.21,2026-01-10 08:02:56.188642
279925,405,add_to_cart,jacket,red,73.6,2025-12-26 08:02:56.188645
132509,361,add_to_cart,socks,blue,35.33,2026-02-19 08:02:56.188648
853761,167,view,socks,blue,32.05,2026-01-24 08:02:56.188650
451307,310,purchase,tshirt,black,67.64,2026-01-03 08:02:56.188653
847702,477,view,tshirt,black,99.11,2026-01-28 08:02:56.188656
321145,270,add_to_cart,tshirt,white,75.5,2026-01-22 08:02:56.188659
367678,187,view,tshirt,red,42.79,2026-01-29 08:02:56.188661
132629,131,purchase,socks,red,43.55,2025-12-30 08:02:56.188666
230569,133,view,socks,red,83.89,2026-02-11 08:02:56.188669
821791,282,add_to_cart,socks,blue,8.04,2026-01-02 08:02:56.188672
528643,1,view,shoes,black,84.51,2026-01-06 08:02:56.188674
718303,174,view,socks,blue,41.32,2026-01-17 08:02:56.188677
738006,421,view,jacket,red,7.38,2026-01-14 08:02:56.188680
751507,186,view,shoes,red,74.76,2026-02-12 08:02:56.188683
990511,362,view,jacket,blue,31.88,2026-02-03 08:02:56.188685
831543,221,purchase,shoes,red,91.29,2026-01-07 08:02:56.188688
932650,101,purchase,shoes,black,38.32,2026-01-08 08:02:56.188691
351373,418,purchase,tshirt,green,50.56,2026-01-16 08:02:56.188693
862894,85,add_to_cart,socks,white,29.38,2026-02-19 08:02:56.188696
646199,138,add_to_cart,shoes,black,35.82,2025-12-31 08:02:56.188698
590292,210,add_to_cart,jacket,red,51.4,2026-01-04 08:02:56.188701
407244,13,add_to_cart,socks,black,15.31,2026-01-14 08:02:56.188703
997011,475,view,socks,black,72.45,2026-01-16 08:02:56.188706
630220,171,add_to_cart,shoes,red,88.18,2026-01-18 08:02:56.188708
505415,193,purchase,jacket,blue,14.42,2026-01-21 08:02:56.188711
298206,268,add_to_cart,tshirt,red,12.65,2026-01-06 08:02:56.188716
657760,296,purchase,jacket,blue,72.07,2026-01-02 08:02:56.188719
977514,176,view,shoes,blue,78.78,2026-01-20 08:02:56.188723
634618,226,add_to_cart,socks,white,101.07,2026-02-04 08:02:56.188728
348091,311,add_to_cart,jacket,red,45.07,2026-01-04 08:02:56.188731
992655,469,purchase,tshirt,green,96.73,2026-01-31 08:02:56.188734
836462,327,view,socks,red,93.82,2026-02-18 08:02:56.188737
508291,181,view,shoes,white,24.64,2025-12-23 08:02:56.188740
746738,424,view,shoes,red,55.26,2026-02-02 08:02:56.188744
373357,273,purchase,jacket,green,57.04,2026-01-15 08:02:56.188747
315172,409,view,tshirt,red,113.8,2026-01-05 08:02:56.188750
477769,319,purchase,shoes,red,36.07,2026-01-07 08:02:56.188753
629549,407,purchase,shoes,blue,80.21,2025-12-23 08:02:56.188756
654639,283,purchase,socks,red,79.63,2026-01-10 08:02:56.188759
834122,209,purchase,tshirt,blue,89.07,2025-12-26 08:02:56.188762
550341,283,add_to_cart,jacket,blue,19.48,2025-12-24 08:02:56.188765
627556,359,purchase,tshirt,blue,6.37,2025-12-24 08:02:56.188767
691550,377,add_to_cart,socks,white,86.78,2026-01-04 08:02:56.188782
930125,112,purchase,shoes,green,13.38,2026-01-24 08:02:56.188785
916487,352,view,jacket,blue,69.48,2026-02-11 08:02:56.188798
442024,333,add_to_cart,socks,blue,35.55,2025-12-24 08:02:56.188801
914622,125,view,jacket,red,86.89,2026-01-15 08:02:56.188804
671103,173,add_to_cart,shoes,white,109.71,2026-02-16 08:02:56.188807
160179,229,add_to_cart,tshirt,blue,65.02,2026-01-07 08:02:56.188810
652188,396,view,shoes,green,85.49,2026-02-01 08:02:56.188813
287444,8,purchase,jacket,green,72.02,2026-01-24 08:02:56.188815
217550,124,purchase,tshirt,blue,17.46,2026-01-22 08:02:56.188818
982098,451,purchase,socks,black,62.81,2026-02-08 08:02:56.188821
508507,292,add_to_cart,socks,blue,16.36,2026-01-24 08:02:56.188824
630688,9,purchase,socks,blue,91.25,2026-02-14 08:02:56.188826
884600,172,purchase,tshirt,green,68.88,2026-01-29 08:02:56.188829
558865,309,add_to_cart,shoes,green,101.97,2026-02-15 08:02:56.188832
314280,487,purchase,jacket,red,110.47,2026-01-23 08:02:56.188835
436033,489,view,socks,blue,87.24,2026-01-01 08:02:56.188838
790101,300,purchase,socks,green,108.78,2026-02-08 08:02:56.188841
292303,444,add_to_cart,socks,blue,12.79,2026-01-29 08:02:56.188843
934287,27,purchase,socks,black,81.09,2025-12-25 08:02:56.188846
722012,221,view,tshirt,green,49.36,2026-01-13 08:02:56.188851
401587,186,purchase,socks,red,13.49,2026-02-13 08:02:56.188854
646446,40,view,socks,red,87.46,2025-12-21 08:02:56.188856
797228,147,add_to_cart,jacket,blue,89.54,2025-12-23 08:02:56.188859
728134,339,purchase,jacket,red,60.67,2026-01-01 08:02:56.188862
478496,492,purchase,jacket,black,39.98,2025-12-28 08:02:56.188865
357260,365,view,jacket,blue,45.28,2026-02-15 08:02:56.188867
523531,474,purchase,tshirt,black,39.94,2026-02-09 08:02:56.188870
258810,162,view,socks,blue,15.61,2026-01-02 08:02:56.188874
200274,341,add_to_cart,shoes,white,89.76,2026-01-11 08:02:56.188877
417268,29,view,shoes,green,80.08,2026-02-03 08:02:56.188880
374707,319,purchase,shoes,red,115.37,2025-12-21 08:02:56.188882
667674,202,add_to_cart,jacket,red,68.69,2026-02-11 08:02:56.188885
795750,221,add_to_cart,shoes,blue,115.74,2026-01-16 08:02:56.188888
811860,205,purchase,jacket,blue,35.87,2026-01-15 08:02:56.188891
466211,326,purchase,socks,red,20.33,2026-01-06 08:02:56.188893
712656,200,add_to_cart,socks,blue,77.73,2026-01-27 08:02:56.188896
396438,354,add_to_cart,socks,red,87.96,2026-02-01 08:02:56.188898
482226,2,add_to_cart,socks,white,75.04,2026-02-15 08:02:56.188907
357892,260,purchase,shoes,blue,29.1,2026-02-11 08:02:56.188912
341897,450,view,tshirt,blue,18.43,2026-01-13 08:02:56.188916
102886,145,view,jacket,black,54.37,2026-01-15 08:02:56.188920
252619,203,view,jacket,red,6.65,2026-01-25 08:02:56.188925
904195,496,purchase,jacket,black,9.02,2026-02-10 08:02:56.188929
378001,8,view,tshirt,black,116.06,2026-02-13 08:02:56.188933
491259,202,add_to_cart,tshirt,black,51.67,2026-01-31 08:02:56.188937
778577,224,add_to_cart,jacket,black,68.21,2026-01-17 08:02:56.188941
945239,370,view,socks,red,79.15,2026-02-05 08:02:56.188946
752592,54,view,socks,green,115.04,2026-01-15 08:02:56.188950
451396,468,view,shoes,red,44.38,2026-01-04 08:02:56.188955
525369,8,purchase,tshirt,white,68.44,2026-02-11 08:02:56.188959
924708,380,add_to_cart,shoes,black,16.18,2026-01-16 08:02:56.188963
242440,303,purchase,tshirt,blue,20.91,2026-01-02 08:02:56.188972
324402,93,view,tshirt,red,50.66,2026-01-26 08:02:56.188974
681639,455,view,jacket,green,111.46,2026-01-10 08:02:56.188977
198011,28,add_to_cart,socks,green,47.08,2026-02-10 08:02:56.188980
833254,429,purchase,socks,black,10.77,2026-02-05 08:02:56.188983
457448,215,view,socks,white,112.8,2026-02-19 08:02:56.188992
480735,480,purchase,shoes,white,86.76,2026-01-18 08:02:56.188997
